annee;filiere;equipement;acteur;pays_site_trt;reg_site_trt;dep_site_trt;type_dech;type_orig;type_ton;nom_usuel;code_ced;code_rd;typ_trt;masse
2023;EEE;PRO;FR025072;FR;54;86;CAT4;;N/A;;_200135D;R3;RECY;45.5715364
2023;EEE;PRO;FR025072;FR;54;86;CAT4;;N/A;;_200135D;R4;RECY;1244.5079755
2023;EEE;PRO;FR025072;FR;54;86;CAT4;;N/A;;_200135D;R5;RECY;8.3420944
2023;EEE;PRO;FR025072;FR;54;86;CAT5;;N/A;;_200135D;D10;ELIM;1.0697541
2023;EEE;PRO;FR025072;FR;54;86;CAT5;;N/A;;_200135D;D5;ELIM;7.0426214
2023;EEE;PRO;FR025072;FR;54;86;CAT5;;N/A;;_200135D;R1;VALO_ENER;3.4788177
2023;EEE;PRO;FR025072;FR;54;86;CAT5;;N/A;;_200135D;R11;PIEC;0.0395013
2023;EEE;PRO;FR025072;FR;54;86;CAT5;;N/A;;_200135D;R3;RECY;4.2609917
2023;EEE;PRO;FR025072;FR;54;86;CAT5;;N/A;;_200135D;R4;RECY;133.1986415
2023;EEE;PRO;FR025072;FR;54;86;CAT5;;N/A;;_200135D;R5;RECY;0.0896723
2023;EEE;PRO;FR025072;FR;72;24;CAT4;;N/A;;_200135D;D10;ELIM;5.3182958
2023;EEE;PRO;FR025072;FR;72;24;CAT4;;N/A;;_200135D;D5;ELIM;109.7950861
2023;EEE;PRO;FR025072;FR;72;24;CAT4;;N/A;;_200135D;R1;VALO_ENER;128.9933687
2023;EEE;PRO;FR025072;FR;72;24;CAT4;;N/A;;_200135D;R3;RECY;67.8482936
2023;EEE;PRO;FR025072;FR;72;24;CAT4;;N/A;;_200135D;R4;RECY;1236.4359910
2023;EEE;PRO;FR025072;FR;72;24;CAT4;;N/A;;_200135D;R5;RECY;12.4199648
2023;EEE;PRO;FR025072;FR;72;33;CAT1;;N/A;;_200123D;D10;ELIM;1.1596662
2023;EEE;PRO;FR025072;FR;72;33;CAT1;;N/A;;_200123D;R1;VALO_ENER;47.3350698
2023;EEE;PRO;FR025072;FR;72;33;CAT1;;N/A;;_200123D;R3;RECY;12.3719153
2023;EEE;PRO;FR025072;FR;72;33;CAT1;;N/A;;_200123D;R4;RECY;114.3483488
2023;EEE;PRO;FR025072;FR;72;33;CAT4;;N/A;;_200135D;D10;ELIM;0.7011876
2023;EEE;PRO;FR025072;FR;72;33;CAT4;;N/A;;_200135D;D5;ELIM;290.7314152
2023;EEE;PRO;FR025072;FR;72;33;CAT4;;N/A;;_200135D;R1;VALO_ENER;432.5324758
2023;EEE;PRO;FR025072;FR;72;33;CAT4;;N/A;;_200135D;R3;RECY;305.8099553
2023;EEE;PRO;FR025072;FR;72;33;CAT4;;N/A;;_200135D;R4;RECY;4209.4501368
2023;EEE;PRO;FR025072;FR;72;33;CAT4;;N/A;;_200135D;R5;RECY;2.3138291
2023;EEE;PRO;FR025072;FR;72;33;CAT5;;N/A;;_200135D;D10;ELIM;8.1584014
2023;EEE;PRO;FR025072;FR;72;33;CAT5;;N/A;;_200135D;D5;ELIM;41.9539030
2023;EEE;PRO;FR025072;FR;72;33;CAT5;;N/A;;_200135D;R1;VALO_ENER;26.5309496
2023;EEE;PRO;FR025072;FR;72;33;CAT5;;N/A;;_200135D;R11;PIEC;0.3012541
2023;EEE;PRO;FR025072;FR;72;33;CAT5;;N/A;;_200135D;R3;RECY;32.4961427
2023;EEE;PRO;FR025072;FR;72;33;CAT5;;N/A;;_200135D;R4;RECY;733.6824699
2023;EEE;PRO;FR025072;FR;72;33;CAT5;;N/A;;_200135D;R5;RECY;0.6838794
2023;EEE;PRO;FR025072;FR;72;40;CAT4;;N/A;;_200135D;D5;ELIM;31.1708594
2023;EEE;PRO;FR025072;FR;72;40;CAT4;;N/A;;_200135D;R4;RECY;173.0491406
2023;EEE;PRO;FR025072;FR;72;47;CAT4;;N/A;;_200135D;D5;ELIM;11.5238463
2023;EEE;PRO;FR025072;FR;72;47;CAT4;;N/A;;_200135D;R4;RECY;63.9761537
2023;EEE;PRO;FR025072;FR;72;64;CAT4;;N/A;;_200135D;D5;ELIM;0.2716880
2023;EEE;PRO;FR025072;FR;72;64;CAT4;;N/A;;_200135D;R4;RECY;1.5083120
2023;EEE;PRO;FR025072;FR;73;31;CAT1;;N/A;;_200123D;D10;ELIM;1.2553734
2023;EEE;PRO;FR025072;FR;73;31;CAT1;;N/A;;_200123D;D5;ELIM;10.0016087
2023;EEE;PRO;FR025072;FR;73;31;CAT1;;N/A;;_200123D;R1;VALO_ENER;19.2206056
2023;EEE;PRO;FR025072;FR;73;31;CAT1;;N/A;;_200123D;R11;PIEC;0.3551368
2023;EEE;PRO;FR025072;FR;73;31;CAT1;;N/A;;_200123D;R3;RECY;12.0482016
2023;EEE;PRO;FR025072;FR;73;31;CAT1;;N/A;;_200123D;R4;RECY;140.0142861
2023;EEE;PRO;FR025072;FR;73;31;CAT1;;N/A;;_200123D;R5;RECY;17.2517878
2023;EEE;PRO;FR025072;FR;73;31;CAT4;;N/A;;_200135D;D10;ELIM;1.7931069
2023;EEE;PRO;FR025072;FR;73;31;CAT4;;N/A;;_200135D;D5;ELIM;66.8242276
2023;EEE;PRO;FR025072;FR;73;31;CAT4;;N/A;;_200135D;R1;VALO_ENER;34.3435341
2023;EEE;PRO;FR025072;FR;73;31;CAT4;;N/A;;_200135D;R3;RECY;14.6179623
2023;EEE;PRO;FR025072;FR;73;31;CAT4;;N/A;;_200135D;R4;RECY;541.2679343
2023;EEE;PRO;FR025072;FR;73;31;CAT4;;N/A;;_200135D;R5;RECY;4.8082351
2023;EEE;PRO;FR025072;FR;73;31;CAT5;;N/A;;_200135D;D10;ELIM;16.5577973
2023;EEE;PRO;FR025072;FR;73;31;CAT5;;N/A;;_200135D;D5;ELIM;43.9976373
2023;EEE;PRO;FR025072;FR;73;31;CAT5;;N/A;;_200135D;R1;VALO_ENER;53.8456083
2023;EEE;PRO;FR025072;FR;73;31;CAT5;;N/A;;_200135D;R11;PIEC;0.6114071
2023;EEE;PRO;FR025072;FR;73;31;CAT5;;N/A;;_200135D;R3;RECY;65.9522030
2023;EEE;PRO;FR025072;FR;73;31;CAT5;;N/A;;_200135D;R4;RECY;501.4503868
2023;EEE;PRO;FR025072;FR;73;31;CAT5;;N/A;;_200135D;R5;RECY;1.3879602
2023;EEE;PRO;FR025072;FR;73;32;CAT5;;N/A;;_200135D;D10;ELIM;1.0560686
2023;EEE;PRO;FR025072;FR;73;32;CAT5;;N/A;;_200135D;D5;ELIM;2.6111835
2023;EEE;PRO;FR025072;FR;73;32;CAT5;;N/A;;_200135D;R1;VALO_ENER;3.4343129
2023;EEE;PRO;FR025072;FR;73;32;CAT5;;N/A;;_200135D;R11;PIEC;0.0389960
2023;EEE;PRO;FR025072;FR;73;32;CAT5;;N/A;;_200135D;R3;RECY;4.2064806
2023;EEE;PRO;FR025072;FR;73;32;CAT5;;N/A;;_200135D;R4;RECY;27.3024333
2023;EEE;PRO;FR025072;FR;73;32;CAT5;;N/A;;_200135D;R5;RECY;0.0885251
2023;EEE;PRO;FR025072;FR;73;81;CAT4;;N/A;;_200135D;D5;ELIM;22.2936820
2023;EEE;PRO;FR025072;FR;73;81;CAT4;;N/A;;_200135D;R4;RECY;123.7663180
2023;EEE;PRO;FR025072;FR;73;81;CAT5;;N/A;;_200135D;D10;ELIM;3.3679805
2023;EEE;PRO;FR025072;FR;73;81;CAT5;;N/A;;_200135D;D5;ELIM;8.3275034
2023;EEE;PRO;FR025072;FR;73;81;CAT5;;N/A;;_200135D;R1;VALO_ENER;10.9526018
2023;EEE;PRO;FR025072;FR;73;81;CAT5;;N/A;;_200135D;R11;PIEC;0.1243648
2023;EEE;PRO;FR025072;FR;73;81;CAT5;;N/A;;_200135D;R3;RECY;13.4151743
2023;EEE;PRO;FR025072;FR;73;81;CAT5;;N/A;;_200135D;R4;RECY;87.0720536
2023;EEE;PRO;FR025072;FR;73;81;CAT5;;N/A;;_200135D;R5;RECY;0.2823216
2023;EEE;PRO;FR025072;FR;73;82;CAT4;;N/A;;_200135D;D5;ELIM;11.3315278
2023;EEE;PRO;FR025072;FR;73;82;CAT4;;N/A;;_200135D;R4;RECY;62.9084722
2023;EEE;PRO;FR025072;FR;74;19;CAT4;;N/A;;_200135D;D5;ELIM;257.0451152
2023;EEE;PRO;FR025072;FR;74;19;CAT4;;N/A;;_200135D;R4;RECY;1427.0198848
2023;EEE;PRO;FR025072;FR;82;07;CAT4;;N/A;;_200135D;D5;ELIM;9.0939174
2023;EEE;PRO;FR025072;FR;82;07;CAT4;;N/A;;_200135D;R4;RECY;50.4860826
2023;EEE;PRO;FR025072;FR;82;26;CAT4;;N/A;;_200135D;D5;ELIM;4.8049097
2023;EEE;PRO;FR025072;FR;82;26;CAT4;;N/A;;_200135D;R4;RECY;26.6750903
2023;EEE;PRO;FR025072;FR;82;38;CAT4;;N/A;;_200135D;D10;ELIM;2.7605672
2023;EEE;PRO;FR025072;FR;82;38;CAT4;;N/A;;_200135D;D5;ELIM;319.1791271
2023;EEE;PRO;FR025072;FR;82;38;CAT4;;N/A;;_200135D;R1;VALO_ENER;66.9565742
2023;EEE;PRO;FR025072;FR;82;38;CAT4;;N/A;;_200135D;R3;RECY;35.2180066
2023;EEE;PRO;FR025072;FR;82;38;CAT4;;N/A;;_200135D;R4;RECY;2097.3668954
2023;EEE;PRO;FR025072;FR;82;38;CAT4;;N/A;;_200135D;R5;RECY;6.4468298
2023;EEE;PRO;FR025072;FR;82;38;CAT5;;N/A;;_200135D;D10;ELIM;5.5739258
2023;EEE;PRO;FR025072;FR;82;38;CAT5;;N/A;;_200135D;D5;ELIM;13.7818153
2023;EEE;PRO;FR025072;FR;82;38;CAT5;;N/A;;_200135D;R1;VALO_ENER;18.1262891
2023;EEE;PRO;FR025072;FR;82;38;CAT5;;N/A;;_200135D;R11;PIEC;0.2058208
2023;EEE;PRO;FR025072;FR;82;38;CAT5;;N/A;;_200135D;R3;RECY;22.2017866
2023;EEE;PRO;FR025072;FR;82;38;CAT5;;N/A;;_200135D;R4;RECY;144.1021273
2023;EEE;PRO;FR025072;FR;82;38;CAT5;;N/A;;_200135D;R5;RECY;0.4672353
2023;EEE;PRO;FR025072;FR;82;42;CAT4;;N/A;;_200135D;D5;ELIM;188.8857618
2023;EEE;PRO;FR025072;FR;82;42;CAT4;;N/A;;_200135D;R4;RECY;1048.6242382
2023;EEE;PRO;FR025072;FR;82;69;CAT1;;N/A;;_200123D;D10;ELIM;1.8419298
2023;EEE;PRO;FR025072;FR;82;69;CAT1;;N/A;;_200123D;D5;ELIM;14.6747263
2023;EEE;PRO;FR025072;FR;82;69;CAT1;;N/A;;_200123D;R1;VALO_ENER;28.2011755
2023;EEE;PRO;FR025072;FR;82;69;CAT1;;N/A;;_200123D;R11;PIEC;0.5210697
2023;EEE;PRO;FR025072;FR;82;69;CAT1;;N/A;;_200123D;R3;RECY;17.6775623
2023;EEE;PRO;FR025072;FR;82;69;CAT1;;N/A;;_200123D;R4;RECY;205.4340825
2023;EEE;PRO;FR025072;FR;82;69;CAT1;;N/A;;_200123D;R5;RECY;25.3124540
2023;EEE;PRO;FR025072;FR;82;69;CAT4;;N/A;;_200135D;D10;ELIM;4.6313235
2023;EEE;PRO;FR025072;FR;82;69;CAT4;;N/A;;_200135D;D5;ELIM;275.2935357
2023;EEE;PRO;FR025072;FR;82;69;CAT4;;N/A;;_200135D;R1;VALO_ENER;93.1001836
2023;EEE;PRO;FR025072;FR;82;69;CAT4;;N/A;;_200135D;R3;RECY;33.5092339
2023;EEE;PRO;FR025072;FR;82;69;CAT4;;N/A;;_200135D;R4;RECY;1943.7794219
2023;EEE;PRO;FR025072;FR;82;69;CAT4;;N/A;;_200135D;R5;RECY;14.6663011
2023;EEE;PRO;FR025072;FR;82;69;CAT5;;N/A;;_200135D;D10;ELIM;25.9015734
2023;EEE;PRO;FR025072;FR;82;69;CAT5;;N/A;;_200135D;D5;ELIM;377.6190914
2023;EEE;PRO;FR025072;FR;82;69;CAT5;;N/A;;_200135D;R1;VALO_ENER;86.1801050
2023;EEE;PRO;FR025072;FR;82;69;CAT5;;N/A;;_200135D;R11;PIEC;0.0791424
2023;EEE;PRO;FR025072;FR;82;69;CAT5;;N/A;;_200135D;R3;RECY;171.2786597
2023;EEE;PRO;FR025072;FR;82;69;CAT5;;N/A;;_200135D;R4;RECY;2669.5744442
2023;EEE;PRO;FR025072;FR;82;69;CAT5;;N/A;;_200135D;R5;RECY;0.6769835
2023;EEE;PRO;FR025072;FR;82;73;CAT1;;N/A;;_200123D;D10;ELIM;2.5918513
2023;EEE;PRO;FR025072;FR;82;73;CAT1;;N/A;;_200123D;D5;ELIM;11.5856416
2023;EEE;PRO;FR025072;FR;82;73;CAT1;;N/A;;_200123D;R1;VALO_ENER;79.2109937
2023;EEE;PRO;FR025072;FR;82;73;CAT1;;N/A;;_200123D;R3;RECY;40.3165576
2023;EEE;PRO;FR025072;FR;82;73;CAT1;;N/A;;_200123D;R4;RECY;434.9538277
2023;EEE;PRO;FR025072;FR;82;73;CAT1;;N/A;;_200123D;R5;RECY;37.0411282
2023;EEE;PRO;FR025072;FR;82;74;CAT4;;N/A;;_200135D;D10;ELIM;0.3956551
2023;EEE;PRO;FR025072;FR;82;74;CAT4;;N/A;;_200135D;D5;ELIM;3.9841822
2023;EEE;PRO;FR025072;FR;82;74;CAT4;;N/A;;_200135D;R1;VALO_ENER;3.9126289
2023;EEE;PRO;FR025072;FR;82;74;CAT4;;N/A;;_200135D;R3;RECY;1.6968298
2023;EEE;PRO;FR025072;FR;82;74;CAT4;;N/A;;_200135D;R4;RECY;52.7906364
2023;EEE;PRO;FR025072;FR;82;74;CAT4;;N/A;;_200135D;R5;RECY;0.7580676
2023;EEE;PRO;FR025072;FR;83;03;CAT5;;N/A;;_200135D;D10;ELIM;13.9155538
2023;EEE;PRO;FR025072;FR;83;03;CAT5;;N/A;;_200135D;D5;ELIM;34.4069158
2023;EEE;PRO;FR025072;FR;83;03;CAT5;;N/A;;_200135D;R1;VALO_ENER;45.2530880
2023;EEE;PRO;FR025072;FR;83;03;CAT5;;N/A;;_200135D;R11;PIEC;0.5138406
2023;EEE;PRO;FR025072;FR;83;03;CAT5;;N/A;;_200135D;R3;RECY;55.4277490
2023;EEE;PRO;FR025072;FR;83;03;CAT5;;N/A;;_200135D;R4;RECY;359.7573790
2023;EEE;PRO;FR025072;FR;83;03;CAT5;;N/A;;_200135D;R5;RECY;1.1664736
2023;EEE;PRO;FR025072;FR;83;15;CAT4;;N/A;;_200135D;D5;ELIM;20.6971332
2023;EEE;PRO;FR025072;FR;83;15;CAT4;;N/A;;_200135D;R4;RECY;114.9028668
2023;EEE;PRO;FR025072;FR;83;63;CAT4;;N/A;;_200135D;D10;ELIM;1.3613488
2023;EEE;PRO;FR025072;FR;83;63;CAT4;;N/A;;_200135D;D5;ELIM;115.9775964
2023;EEE;PRO;FR025072;FR;83;63;CAT4;;N/A;;_200135D;R1;VALO_ENER;31.4858103
2023;EEE;PRO;FR025072;FR;83;63;CAT4;;N/A;;_200135D;R3;RECY;29.2465767
2023;EEE;PRO;FR025072;FR;83;63;CAT4;;N/A;;_200135D;R4;RECY;1085.9443346
2023;EEE;PRO;FR025072;FR;83;63;CAT4;;N/A;;_200135D;R5;RECY;0.2003332
2023;EEE;PRO;FR025072;FR;83;63;CAT5;;N/A;;_200135D;D10;ELIM;0.7327978
2023;EEE;PRO;FR025072;FR;83;63;CAT5;;N/A;;_200135D;D5;ELIM;5.2946802
2023;EEE;PRO;FR025072;FR;83;63;CAT5;;N/A;;_200135D;R1;VALO_ENER;2.3830433
2023;EEE;PRO;FR025072;FR;83;63;CAT5;;N/A;;_200135D;R11;PIEC;0.0270590
2023;EEE;PRO;FR025072;FR;83;63;CAT5;;N/A;;_200135D;R3;RECY;2.9188445
2023;EEE;PRO;FR025072;FR;83;63;CAT5;;N/A;;_200135D;R4;RECY;102.5321482
2023;EEE;PRO;FR025072;FR;83;63;CAT5;;N/A;;_200135D;R5;RECY;0.0614269
2023;EEE;PRO;FR025072;FR;91;30;CAT4;;N/A;;_200135D;D5;ELIM;2.5459305
2023;EEE;PRO;FR025072;FR;91;30;CAT4;;N/A;;_200135D;R4;RECY;14.1340695
2023;EEE;PRO;FR025072;FR;91;34;CAT4;;N/A;;_200135D;D10;ELIM;1.1556837
2023;EEE;PRO;FR025072;FR;91;34;CAT4;;N/A;;_200135D;D5;ELIM;61.3807861
2023;EEE;PRO;FR025072;FR;91;34;CAT4;;N/A;;_200135D;R1;VALO_ENER;3.8519630
2023;EEE;PRO;FR025072;FR;91;34;CAT4;;N/A;;_200135D;R3;RECY;0.4897739
2023;EEE;PRO;FR025072;FR;91;34;CAT4;;N/A;;_200135D;R4;RECY;409.0716927
2023;EEE;PRO;FR025072;FR;91;34;CAT4;;N/A;;_200135D;R5;RECY;1.9931006
2023;EEE;PRO;FR025072;FR;91;34;CAT5;;N/A;;_200135D;D5;ELIM;28.3804116
2023;EEE;PRO;FR025072;FR;91;34;CAT5;;N/A;;_200135D;R4;RECY;126.4305884
2023;EEE;PRO;FR025072;FR;93;06;CAT4;;N/A;;_200135D;D10;ELIM;1.6545968
2023;EEE;PRO;FR025072;FR;93;06;CAT4;;N/A;;_200135D;D5;ELIM;34.1940858
2023;EEE;PRO;FR025072;FR;93;06;CAT4;;N/A;;_200135D;R1;VALO_ENER;39.3161159
2023;EEE;PRO;FR025072;FR;93;06;CAT4;;N/A;;_200135D;R3;RECY;19.7972426
2023;EEE;PRO;FR025072;FR;93;06;CAT4;;N/A;;_200135D;R4;RECY;378.1183741
2023;EEE;PRO;FR025072;FR;93;06;CAT4;;N/A;;_200135D;R5;RECY;4.0975848
2023;EEE;PRO;FR025072;FR;93;06;CAT5;;N/A;;_200135D;D5;ELIM;1.9780000
2023;EEE;PRO;FR025072;FR;93;06;CAT5;;N/A;;_200135D;R4;RECY;47.4720000
2023;EEE;PRO;FR025072;FR;93;13;CAT1;;N/A;;_200123D;D10;ELIM;0.3495176
2023;EEE;PRO;FR025072;FR;93;13;CAT1;;N/A;;_200123D;D5;ELIM;12.0324090
2023;EEE;PRO;FR025072;FR;93;13;CAT1;;N/A;;_200123D;R1;VALO_ENER;36.8768409
2023;EEE;PRO;FR025072;FR;93;13;CAT1;;N/A;;_200123D;R3;RECY;36.9919480
2023;EEE;PRO;FR025072;FR;93;13;CAT1;;N/A;;_200123D;R4;RECY;276.5465855
2023;EEE;PRO;FR025072;FR;93;13;CAT1;;N/A;;_200123D;R5;RECY;33.6126991
2023;EEE;PRO;FR025072;FR;93;13;CAT4;;N/A;;_200135D;D10;ELIM;2.5554988
2023;EEE;PRO;FR025072;FR;93;13;CAT4;;N/A;;_200135D;D5;ELIM;55.8662500
2023;EEE;PRO;FR025072;FR;93;13;CAT4;;N/A;;_200135D;R1;VALO_ENER;33.3356205
2023;EEE;PRO;FR025072;FR;93;13;CAT4;;N/A;;_200135D;R3;RECY;10.7385561
2023;EEE;PRO;FR025072;FR;93;13;CAT4;;N/A;;_200135D;R4;RECY;504.1956837
2023;EEE;PRO;FR025072;FR;93;13;CAT4;;N/A;;_200135D;R5;RECY;6.6733914
2023;EEE;PRO;FR025072;FR;93;13;CAT5;;N/A;;_200135D;D10;ELIM;5.4796939
2023;EEE;PRO;FR025072;FR;93;13;CAT5;;N/A;;_200135D;D5;ELIM;149.3621585
2023;EEE;PRO;FR025072;FR;93;13;CAT5;;N/A;;_200135D;R1;VALO_ENER;64.4182710
2023;EEE;PRO;FR025072;FR;93;13;CAT5;;N/A;;_200135D;R11;PIEC;1.9046049
2023;EEE;PRO;FR025072;FR;93;13;CAT5;;N/A;;_200135D;R3;RECY;36.4823074
2023;EEE;PRO;FR025072;FR;93;13;CAT5;;N/A;;_200135D;R4;RECY;728.2825163
2023;EEE;PRO;FR025072;FR;93;13;CAT5;;N/A;;_200135D;R5;RECY;6.2284478
2023;EEE;PRO;FR025072;FR;93;83;CAT4;;N/A;;_200135D;D10;ELIM;0.0293717
2023;EEE;PRO;FR025072;FR;93;83;CAT4;;N/A;;_200135D;D5;ELIM;0.6063730
2023;EEE;PRO;FR025072;FR;93;83;CAT4;;N/A;;_200135D;R1;VALO_ENER;0.7124007
2023;EEE;PRO;FR025072;FR;93;83;CAT4;;N/A;;_200135D;R3;RECY;0.3747105
2023;EEE;PRO;FR025072;FR;93;83;CAT4;;N/A;;_200135D;R4;RECY;6.8285515
2023;EEE;PRO;FR025072;FR;93;83;CAT4;;N/A;;_200135D;R5;RECY;0.0685926
2023;EEE;PRO;FR025072;FR;93;84;CAT4;;N/A;;_200135D;D10;ELIM;2.7986279
2023;EEE;PRO;FR025072;FR;93;84;CAT4;;N/A;;_200135D;D5;ELIM;151.6697125
2023;EEE;PRO;FR025072;FR;93;84;CAT4;;N/A;;_200135D;R1;VALO_ENER;67.8797199
2023;EEE;PRO;FR025072;FR;93;84;CAT4;;N/A;;_200135D;R3;RECY;35.7035654
2023;EEE;PRO;FR025072;FR;93;84;CAT4;;N/A;;_200135D;R4;RECY;1171.9026609
2023;EEE;PRO;FR025072;FR;93;84;CAT4;;N/A;;_200135D;R5;RECY;6.5357137
2023;EEE;PRO;FR025072;FR;93;84;CAT5;;N/A;;_200135D;D10;ELIM;57.8305121
2023;EEE;PRO;FR025072;FR;93;84;CAT5;;N/A;;_200135D;D5;ELIM;142.9888867
2023;EEE;PRO;FR025072;FR;93;84;CAT5;;N/A;;_200135D;R1;VALO_ENER;188.0636073
2023;EEE;PRO;FR025072;FR;93;84;CAT5;;N/A;;_200135D;R11;PIEC;2.1354283
2023;EEE;PRO;FR025072;FR;93;84;CAT5;;N/A;;_200135D;R3;RECY;230.3476483
2023;EEE;PRO;FR025072;FR;93;84;CAT5;;N/A;;_200135D;R4;RECY;1495.0862648
2023;EEE;PRO;FR025072;FR;93;84;CAT5;;N/A;;_200135D;R5;RECY;4.8476527
2023;EEE;PRO;FR325415;FR;11;95;CAT4;;N/A;;_200135D;D10;ELIM;45.8000000
2023;EEE;PRO;FR325415;FR;11;95;CAT4;;N/A;;_200135D;R1;VALO_ENER;4.2000000
2023;EEE;PRO;FR325415;FR;11;95;CAT4;;N/A;;_200135D;R4;RECY;881.9000000
2023;EEE;PRO;FR325416;FR;11;95;CAT1;;N/A;;_200113D;R4;AUTRE_VALO_MAT;169.7000000
2023;EMPAP;N/A;FR024980;;00;975;;COLL;TON_SOU;_06.11;N/A;N/A;N/A;16.9500000
2023;EMPAP;N/A;FR024980;;00;975;;COLL;TON_SOU;_06.22;N/A;N/A;N/A;6.3130000
2023;EMPAP;N/A;FR024980;;00;975;;COLL;TON_SOU;_07.21;N/A;N/A;N/A;29.8911600
2023;EMPAP;N/A;FR024980;;00;975;;COLL;TON_SOU;_07.22;N/A;N/A;N/A;12.4910000
2023;EMPAP;N/A;FR024980;;00;975;;COLL;TON_SOU;_07.24;N/A;N/A;N/A;194.3682000
2023;EMPAP;N/A;FR024980;;00;975;;COLL;TON_SOU;_07.432;N/A;N/A;N/A;26.9900000
2023;EMPAP;N/A;FR024980;;00;975;;COLL;TON_SOU;_07.434;N/A;N/A;N/A;13.4930000
2023;EMPAP;N/A;FR024980;;00;978;;COLL;TON_SOU;_07.11;N/A;N/A;N/A;38.9200000
2023;EMPAP;N/A;FR024980;;01;971;;COLL;TON_SOU;_06.11;N/A;N/A;N/A;165.1200000
2023;EMPAP;N/A;FR024980;;01;971;;COLL;TON_SOU;_06.22;N/A;N/A;N/A;29.5400000
2023;EMPAP;N/A;FR024980;;01;971;;COLL;TON_SOU;_07.11;N/A;N/A;N/A;3649.5240000
2023;EMPAP;N/A;FR024980;;01;971;;COLL;TON_SOU;_07.21;N/A;N/A;N/A;1069.6475400
2023;EMPAP;N/A;FR024980;;01;971;;COLL;TON_SOU;_07.432;N/A;N/A;N/A;988.6300000
2023;EMPAP;N/A;FR024980;;01;971;;COLL;TON_SOU;_07.433;N/A;N/A;N/A;75.7300000
2023;EMPAP;N/A;FR024980;;01;971;;COLL;TON_SOU;_07.434;N/A;N/A;N/A;193.6900000
2023;EMPAP;N/A;FR024980;;02;972;;COLL;TON_SOU;_06.11;N/A;N/A;N/A;256.8000000
2023;EMPAP;N/A;FR024980;;02;972;;COLL;TON_SOU;_06.121;N/A;N/A;N/A;133.4880000
2023;EMPAP;N/A;FR024980;;02;972;;COLL;TON_SOU;_06.22;N/A;N/A;N/A;48.2700000
2023;EMPAP;N/A;FR024980;;02;972;;COLL;TON_SOU;_07.11;N/A;N/A;N/A;4432.6200000
2023;EMPAP;N/A;FR024980;;02;972;;COLL;TON_SOU;_07.21;N/A;N/A;N/A;721.3206000
2023;EMPAP;N/A;FR024980;;02;972;;COLL;TON_SOU;_07.24;N/A;N/A;N/A;478.2164400
2023;EMPAP;N/A;FR024980;;02;972;;COLL;TON_SOU;_07.432;N/A;N/A;N/A;837.9400000
2023;EMPAP;N/A;FR024980;;02;972;;COLL;TON_SOU;_07.433;N/A;N/A;N/A;144.5800000
2023;EMPAP;N/A;FR024980;;02;972;;COLL;TON_SOU;_07.434;N/A;N/A;N/A;217.3500000
2023;EMPAP;N/A;FR024980;;03;973;;COLL;TON_SOU;_06.11;N/A;N/A;N/A;42.1400000
2023;EMPAP;N/A;FR024980;;03;973;;COLL;TON_SOU;_06.22;N/A;N/A;N/A;10.4800000
2023;EMPAP;N/A;FR024980;;03;973;;COLL;TON_SOU;_07.11;N/A;N/A;N/A;1640.7800000
2023;EMPAP;N/A;FR024980;;03;973;;COLL;TON_SOU;_07.24;N/A;N/A;N/A;1076.9694000
2023;EMPAP;N/A;FR024980;;03;973;;COLL;TON_SOU;_07.432;N/A;N/A;N/A;77.4300000
2023;EMPAP;N/A;FR024980;;03;973;;COLL;TON_SOU;_07.433;N/A;N/A;N/A;16.4200000
2023;EMPAP;N/A;FR024980;;03;973;;COLL;TON_SOU;_07.434;N/A;N/A;N/A;21.8700000
2023;EMPAP;N/A;FR024980;;03;973;;POURVOI;TON_SOU;_06.11;N/A;N/A;N/A;0.8000000
2023;EMPAP;N/A;FR024980;;03;973;;POURVOI;TON_SOU;_06.22;N/A;N/A;N/A;0.7000000
2023;EMPAP;N/A;FR024980;;03;973;;POURVOI;TON_SOU;_07.11;N/A;N/A;N/A;144.4000000
2023;EMPAP;N/A;FR024980;;03;973;;POURVOI;TON_SOU;_07.21;N/A;N/A;N/A;0.3300000
2023;EMPAP;N/A;FR024980;;03;973;;POURVOI;TON_SOU;_07.442;N/A;N/A;N/A;14.9296763
2023;EMPAP;N/A;FR024980;;03;973;;POURVOI;TON_SOU;_07.443;N/A;N/A;N/A;0.1012754
2023;EMPAP;N/A;FR024980;;03;973;;POURVOI;TON_SOU;_07.446;N/A;N/A;N/A;2.4390483
2023;EMPAP;N/A;FR024980;;04;974;;COLL;TON_SOU;_06.11;N/A;N/A;N/A;675.5160000
2023;EMPAP;N/A;FR024980;;04;974;;COLL;TON_SOU;_06.122;N/A;N/A;N/A;89.0320000
2023;EMPAP;N/A;FR024980;;04;974;;COLL;TON_SOU;_06.22;N/A;N/A;N/A;96.2480000
2023;EMPAP;N/A;FR024980;;04;974;;COLL;TON_SOU;_06.232;N/A;N/A;N/A;18.6790000
2023;EMPAP;N/A;FR024980;;04;974;;COLL;TON_SOU;_07.11;N/A;N/A;N/A;16002.4100000
2023;EMPAP;N/A;FR024980;;04;974;;COLL;TON_SOU;_07.21;N/A;N/A;N/A;6038.6118000
2023;EMPAP;N/A;FR024980;;04;974;;COLL;TON_SOU;_07.24;N/A;N/A;N/A;700.5336000
