"annee","filiere","equipement","acteur","specif1","specif2","statut_prod","quantite","tonnage"
2023,"EMPAP","N/A","FR025068","_130000",,"N/A",10044932,950.149004
2023,"EMPAP","N/A","FR025068","_160000",,"N/A",332693,3.746
2023,"EMPAP","N/A","FR025068","_P010201",,"N/A",5771327,34.706
2023,"EMPAP","N/A","FR025068","_P010301",,"N/A",1437447,14.964
2023,"EMPAP","N/A","FR025068","_P011100",,"N/A",13482920,129.739
2023,"EMPAP","N/A","FR025068","_P011500",,"N/A",5717190,132.649
2023,"EMPAP","N/A","FR025068","_P011901",,"N/A",8334883,34.7
2023,"EMPAP","N/A","FR025068","_P012001",,"N/A",1764170,82.086
2023,"EMPAP","N/A","FR025068","_P012002",,"N/A",5770069,26.759
2023,"EMPAP","N/A","FR025068","_P012801",,"N/A",334174,4.81
2023,"EMPAP","N/A","FR025068","_P023001",,"N/A",2032400,15.383
2023,"EMPAP","N/A","FR025068","_P023003",,"N/A",7823718,169.648
2023,"EMPAP","N/A","FR025068","_P023101",,"N/A",6203664,1378.276
2023,"EMPAP","N/A","FR025068","_P023102",,"N/A",32255540,421.713
2023,"EMPAP","N/A","FR025068","_P023200",,"N/A",258025,2.197
2023,"EMPAP","N/A","FR025068","_P023400",,"N/A",17644374,4362.177
2023,"EMPAP","N/A","FR025068","_P023401",,"N/A",825687,722.474
2023,"EMPAP","N/A","FR025068","_P023402",,"N/A",31043724,35116.948
2023,"EMPAP","N/A","FR025068","_P023403",,"N/A",442727,1022.605
2023,"EMPAP","N/A","FR025068","_P023404",,"N/A",74332,376.231
2023,"EMPAP","N/A","FR025068","_P023405",,"N/A",262606,161.15
2023,"EMPAP","N/A","FR025068","_P023406",,"N/A",11693333,11879.416
2023,"EMPAP","N/A","FR025068","_P023407",,"N/A",227087,367.431
2023,"EMPAP","N/A","FR025068","_P023408",,"N/A",17520,3.296
2023,"EMPAP","N/A","FR025068","_P023409",,"N/A",627236,145.41
2023,"EMPAP","N/A","FR025068","_P023410",,"N/A",2401147,792.699
2023,"EMPAP","N/A","FR025068","_P023411",,"N/A",836782,545.137
2023,"EMPAP","N/A","FR025068","_P023412",,"N/A",10625,7.167
2023,"EMPAP","N/A","FR025068","_P023413",,"N/A",1580,1.803
2023,"EMPAP","N/A","FR025068","_P023414",,"N/A",8323,0.302
2023,"EMPAP","N/A","FR025068","_P023501",,"N/A",276765,220.947
2023,"EMPAP","N/A","FR025068","_P023502",,"N/A",4055724,5842.505
2023,"EMPAP","N/A","FR025068","_P023503",,"N/A",48763,146.374
2023,"EMPAP","N/A","FR025068","_P023504",,"N/A",4821,26.716
2023,"EMPAP","N/A","FR025068","_P023505",,"N/A",309715,257.849
2023,"EMPAP","N/A","FR025068","_P023506",,"N/A",3522875,4545.57
2023,"EMPAP","N/A","FR025068","_P023507",,"N/A",22576,61.908
2023,"EMPAP","N/A","FR025068","_P023600",,"N/A",5492658,873.994
2023,"EMPAP","N/A","FR025068","_P023701",,"N/A",2418325,3702.216
2023,"EMPAP","N/A","FR025068","_P023702",,"N/A",15139,38.691
2023,"EMPAP","N/A","FR025068","_P034101",,"N/A",10336820,106.002
2023,"EMPAP","N/A","FR025068","_P034201",,"N/A",6025,0.054006
2023,"EMPAP","N/A","FR025068","_P034202",,"N/A",381567,3.675
2023,"EMPAP","N/A","FR025068","_P034204",,"N/A",122338,0.216001
2023,"EMPAP","N/A","FR025068","_P034400",,"N/A",7337978,19.893
2023,"EMPAP","N/A","FR025068","_P034601",,"N/A",5994720,36.137
2023,"EMPAP","N/A","FR025068","_P046401",,"N/A",13583769,141.665
2023,"EMPAP","N/A","FR025068","_P046719",,"N/A",33192484,217.94
2023,"EMPAP","N/A","FR025068","_P055001",,"N/A",412157,3.142
2023,"EMPAP","N/A","FR025068","_P055002",,"N/A",557513,9.968
2023,"EMPAP","N/A","FR025068","_P055008",,"N/A",9493,0.044009
2023,"EMPAP","N/A","FR025068","_P055101",,"N/A",234856,3.812
2023,"EMPAP","N/A","FR025068","_P055401",,"N/A",1815918,14.781
2023,"EMPAP","N/A","FR025068","_P055501",,"N/A",85439,30.005
2023,"EMPAP","N/A","FR025068","_P055508",,"N/A",1895142,118.021
2023,"EMPAP","N/A","FR025068","_P055801",,"N/A",2516646,30.462
2023,"EMPAP","N/A","FR025068","_P055901",,"N/A",327986,6.665
2023,"EMPAP","N/A","FR025068","_P055902",,"N/A",38355,0.425002
2023,"EMPAP","N/A","FR025068","_P056001",,"N/A",1461614,130.48
2023,"EMPAP","N/A","FR025068","_P056102",,"N/A",2357989,21.719
2023,"EMPAP","N/A","FR025068","_P066800",,"N/A",1119266,9.237
2023,"EMPAP","N/A","FR025068","_P067001",,"N/A",229381,1.68
2023,"EMPAP","N/A","FR025068","_P067101",,"N/A",22816,0.186005
2023,"EMPAP","N/A","FR025068","_P067301",,"N/A",2556811,43.074
2023,"EMPAP","N/A","FR025068","_P067504",,"N/A",39720,2.065001
2023,"EMPAP","N/A","FR025068","_P078201",,"N/A",9453484,24.544
2023,"EMPAP","N/A","FR025068","_P078301",,"N/A",624483,20.199
2023,"EMPAP","N/A","FR025068","_P085201",,"N/A",278476,0.813
2023,"EMPAP","N/A","FR025068","_P086001",,"N/A",1123559,6.774
2023,"EMPAP","N/A","FR025068","_P086002",,"N/A",41651,10.28
2023,"EMPAP","N/A","FR025068","_P086003",,"N/A",146025,2.61
2023,"EMPAP","N/A","FR025068","_P086004",,"N/A",25137,0.511
2023,"EMPAP","N/A","FR025068","_P086005",,"N/A",6434,0.231003
2023,"EMPAP","N/A","FR025068","_P086006",,"N/A",3672,1.453003
2023,"EMPAP","N/A","FR025068","_P086007",,"N/A",361999,34.356
2023,"EMPAP","N/A","FR025068","_P086008",,"N/A",438,0.01601
2023,"EMPAP","N/A","FR025068","_P086009",,"N/A",782673,5.879
2023,"EMPAP","N/A","FR025068","_P086010",,"N/A",8343,0.503004
2023,"EMPAP","N/A","FR025068","_P086011",,"N/A",60520,4.749002
2023,"EMPAP","N/A","FR025068","_P086012",,"N/A",8736,3.067002
2023,"EMPAP","N/A","FR025068","_P086013",,"N/A",127952,1.009001
2023,"EMPAP","N/A","FR025068","_P086015",,"N/A",128298,2.772002
2023,"EMPAP","N/A","FR025068","_P086018",,"N/A",88252,0.630001
2023,"EMPAP","N/A","FR025068","_P086019",,"N/A",2889939,29.724
2023,"EMPAP","N/A","FR025068","_P086020",,"N/A",72925,16.675001
2023,"EMPAP","N/A","FR025068","_P086021",,"N/A",8033,0.140007
2023,"EMPAP","N/A","FR025068","_P120201",,"N/A",18462,0.129
2023,"EMPAP","N/A","FR025068","_P120202",,"N/A",1733,0.062
2023,"EMPAP","N/A","FR025068","_P120203",,"N/A",2790,0.179
2023,"EMPAP","N/A","FR025068","_P120204",,"N/A",18,0.004
2023,"EMPAP","N/A","FR025068","_P120301",,"N/A",743943,15.382
2023,"EMPAP","N/A","FR025068","_P120302",,"N/A",1118025,46.882
2023,"EMPAP","N/A","FR025068","_P120303",,"N/A",177697,28.015
2023,"EMPAP","N/A","FR025068","_P120304",,"N/A",367110,209.275
2023,"EMPAP","N/A","FR025068","_P120431",,"N/A",924609,1.184
2023,"EMPAP","N/A","FR025068","_P120432",,"N/A",881895,5.397
2023,"EMPAP","N/A","FR025068","_P120433",,"N/A",981920,12.613
2023,"EMPAP","N/A","FR025068","_P120434",,"N/A",198125,9.436
2023,"EMPAP","N/A","FR025068","_P120601",,"N/A",15698,0.099
2023,"EMPAP","N/A","FR025068","_P120602",,"N/A",37227,0.745
2023,"EMPAP","N/A","FR025068","_P120603",,"N/A",1001,0.059
2023,"EMPAP","N/A","FR025068","_P120604",,"N/A",9321,1.115
2023,"EMPAP","N/A","FR025068","_P121101",,"N/A",2135,2.192
2023,"EMPAP","N/A","FR025068","_P121301",,"N/A",2828564,3561.007
2023,"EMPAP","N/A","FR025068","_P121302",,"N/A",146446,321.226
2023,"EMPAP","N/A","FR025068","_P121303",,"N/A",149862,79.821
2023,"EMPAP","N/A","FR025068","_P121304",,"N/A",12970,10.362
2023,"EMPAP","N/A","FR025068","_P121305",,"N/A",46718,42.981
2023,"EMPAP","N/A","FR025068","_P121306",,"N/A",80693,11.722
2023,"EMPAP","N/A","FR025068","_P121307",,"N/A",92454,39.395
2023,"EMPAP","N/A","FR025068","_P121431",,"N/A",20025,1.268
2023,"EMPAP","N/A","FR025068","_P121432",,"N/A",8448,1.198
2023,"EMPAP","N/A","FR025068","_P121601",,"N/A",17649,68.753
2023,"EMPAP","N/A","FR025068","_P121602",,"N/A",1941,12.531
2023,"EMPAP","N/A","FR025068","_P121603",,"N/A",8006,75.878
2023,"EMPAP","N/A","FR025068","_P121604",,"N/A",71744,803.988
2023,"EMPAP","N/A","FR025068","_P121605",,"N/A",12247,178.677
2023,"EMPAP","N/A","FR025068","_R1",,"N/A",3750,0.48
2023,"EMPAP","N/A","FR025068","_R2",,"N/A",87017,9.133
2023,"EMPAP","N/A","FR025068","_R3",,"N/A",53416,7.886
2023,"EMPAP","N/A","FR025068","_R4",,"N/A",32466,4.161
2023,"EMPAP","N/A","FR025068","_R5",,"N/A",19465,2.809
2023,"EMPAP","N/A","FR029790","_010100",,"N/A",17610,5.4445829
2023,"EMPAP","N/A","FR029790","_010101",,"N/A",18681,1.1863059
2023,"EMPAP","N/A","FR029790","_010201",,"N/A",30924670,959.6283048
2023,"EMPAP","N/A","FR029790","_010202",,"N/A",30023941,567.9630803
2023,"EMPAP","N/A","FR029790","_010203",,"N/A",116465,8.6566975
2023,"EMPAP","N/A","FR029790","_010302",,"N/A",3,0.0001944
2023,"EMPAP","N/A","FR029790","_010403",,"N/A",189385,11.3784339
2023,"EMPAP","N/A","FR029790","_010404",,"N/A",990936,215.9441157
2023,"EMPAP","N/A","FR029790","_010501",,"N/A",117816,12.1993396
2023,"EMPAP","N/A","FR029790","_010502",,"N/A",27447,0.3707048
2023,"EMPAP","N/A","FR029790","_010601",,"N/A",724503,7.7107614
2023,"EMPAP","N/A","FR029790","_010602",,"N/A",2127461,100.9066704
2023,"EMPAP","N/A","FR029790","_010603",,"N/A",77121,0.0624447
2023,"EMPAP","N/A","FR029790","_010701",,"N/A",54967699,470.3696747
2023,"EMPAP","N/A","FR029790","_010704",,"N/A",9600,0.041568
2023,"EMPAP","N/A","FR029790","_010705",,"N/A",3168189,20.6591369
2023,"EMPAP","N/A","FR029790","_010706",,"N/A",173158,2.8407571
2023,"EMPAP","N/A","FR029790","_010801",,"N/A",222268,51.6551737
2023,"EMPAP","N/A","FR029790","_010802",,"N/A",259637,13.1603683
2023,"EMPAP","N/A","FR029790","_011001",,"N/A",107,0.0214
2023,"EMPAP","N/A","FR029790","_011201",,"N/A",1,0.0000648
2023,"EMPAP","N/A","FR029790","_011202",,"N/A",8416599,152.0119838
2023,"EMPAP","N/A","FR029790","_011204",,"N/A",620124,23.0331436
2023,"EMPAP","N/A","FR029790","_011301",,"N/A",1393,0.7183486
2023,"EMPAP","N/A","FR029790","_011303",,"N/A",670,0.23048
2023,"EMPAP","N/A","FR029790","_011304",,"N/A",7,0.0004536
2023,"EMPAP","N/A","FR029790","_011401",,"N/A",5565,0.5737264
2023,"EMPAP","N/A","FR029790","_011402",,"N/A",142781,1.570591
2023,"EMPAP","N/A","FR029790","_011403",,"N/A",86204,21.5213491
2023,"EMPAP","N/A","FR029790","_011405",,"N/A",17962,5.63335
2023,"EMPAP","N/A","FR029790","_011406",,"N/A",2034884,71.4549022
2023,"EMPAP","N/A","FR029790","_011500",,"N/A",79021,13.056378
2023,"EMPAP","N/A","FR029790","_011601",,"N/A",170,0.004046
2023,"EMPAP","N/A","FR029790","_011602",,"N/A",94999,24.1807307
2023,"EMPAP","N/A","FR029790","_011700",,"N/A",65470,24.4191359
2023,"EMPAP","N/A","FR029790","_011800",,"N/A",26569,10.0792158
2023,"EMPAP","N/A","FR029790","_012001",,"N/A",2024,0.1268184
2023,"EMPAP","N/A","FR029790","_012002",,"N/A",241,0.03856
2023,"EMPAP","N/A","FR029790","_012004",,"N/A",225,0.03795
2023,"EMPAP","N/A","FR029790","_012006",,"N/A",25008488,1932.1075362
2023,"EMPAP","N/A","FR029790","_012007",,"N/A",1200,0.072
2023,"EMPAP","N/A","FR029790","_012100",,"N/A",1300982,139.2952977
2023,"EMPAP","N/A","FR029790","_012200",,"N/A",634800,45.289904
2023,"EMPAP","N/A","FR029790","_012300",,"N/A",21306121,236.8493594
2023,"EMPAP","N/A","FR029790","_012407",,"N/A",586076,23.3849708
2023,"EMPAP","N/A","FR029790","_012600",,"N/A",9358,0.7440521
2023,"EMPAP","N/A","FR029790","_012601",,"N/A",14435,0.9317235
2023,"EMPAP","N/A","FR029790","_012801",,"N/A",110855,10.9203656
2023,"EMPAP","N/A","FR029790","_012802",,"N/A",545093,76.550077
2023,"EMPAP","N/A","FR029790","_012803",,"N/A",17802,7.143158
2023,"EMPAP","N/A","FR029790","_012804",,"N/A",15325,0.766739
2023,"EMPAP","N/A","FR029790","_023001",,"N/A",206335,6.2620701
2023,"EMPAP","N/A","FR029790","_023003",,"N/A",6668471,540.98333
2023,"EMPAP","N/A","FR029790","_023004",,"N/A",3453057,444.2756911
2023,"EMPAP","N/A","FR029790","_023005",,"N/A",110071,3.4686993
2023,"EMPAP","N/A","FR029790","_023006",,"N/A",6083398,719.8260619
2023,"EMPAP","N/A","FR029790","_023007",,"N/A",1478867,32.9964249
2023,"EMPAP","N/A","FR029790","_023101",,"N/A",1128544,313.2254307
2023,"EMPAP","N/A","FR029790","_023200",,"N/A",3089905,390.8343837
2023,"EMPAP","N/A","FR029790","_023500",,"N/A",1,0.0000219
2023,"EMPAP","N/A","FR029790","_023700",,"N/A",39423,20.7857515
2023,"EMPAP","N/A","FR029790","_023900",,"N/A",286563,29.0620085
2023,"EMPAP","N/A","FR029790","_034002",,"N/A",34794,2.4367284
2023,"EMPAP","N/A","FR029790","_034101",,"N/A",6291334,732.6019274
2023,"EMPAP","N/A","FR029790","_034102",,"N/A",124045099,9060.3566207
2023,"EMPAP","N/A","FR029790","_034103",,"N/A",32273702,1326.4463204
2023,"EMPAP","N/A","FR029790","_034107",,"N/A",1946154,29.0300682
2023,"EMPAP","N/A","FR029790","_034108",,"N/A",794074,12.332267
2023,"EMPAP","N/A","FR029790","_034201",,"N/A",135256,4.0244042
2023,"EMPAP","N/A","FR029790","_034202",,"N/A",23954029,5923.2545274
2023,"EMPAP","N/A","FR029790","_034203",,"N/A",33114,0.4761606
2023,"EMPAP","N/A","FR029790","_034206",,"N/A",6727257,437.6033959
2023,"EMPAP","N/A","FR029790","_034207",,"N/A",5600,2.8
2023,"EMPAP","N/A","FR029790","_034306",,"N/A",631704,13.1136648
2023,"EMPAP","N/A","FR029790","_034500",,"N/A",2949468,24.540641
2023,"EMPAP","N/A","FR029790","_034510",,"N/A",45769,2.6458018
2023,"EMPAP","N/A","FR029790","_034700",,"N/A",5877883,151.9359147
2023,"EMPAP","N/A","FR029790","_034800",,"N/A",3793322,80.582292
2023,"EMPAP","N/A","FR029790","_034900",,"N/A",4270890,104.4687839
2023,"EMPAP","N/A","FR029790","_046401",,"N/A",1046467,72.715437
2023,"EMPAP","N/A","FR029790","_046402",,"N/A",71557,2.762427
2023,"EMPAP","N/A","FR029790","_046403",,"N/A",215,0.0136424
2023,"EMPAP","N/A","FR029790","_046404",,"N/A",9491,0.4178035
2023,"EMPAP","N/A","FR029790","_046405",,"N/A",144859,4.9004976
2023,"EMPAP","N/A","FR029790","_046406",,"N/A",166546,12.1951714
2023,"EMPAP","N/A","FR029790","_046408",,"N/A",9315507,44.9225247
2023,"EMPAP","N/A","FR029790","_046501",,"N/A",186587,7.6933537
2023,"EMPAP","N/A","FR029790","_046502",,"N/A",7326936,231.7642097
2023,"EMPAP","N/A","FR029790","_046503",,"N/A",1722006,47.3043407
2023,"EMPAP","N/A","FR029790","_046504",,"N/A",249944,4.0985306
2023,"EMPAP","N/A","FR029790","_046505",,"N/A",1183223,39.9331544
2023,"EMPAP","N/A","FR029790","_046506",,"N/A",190928,21.6722436
2023,"EMPAP","N/A","FR029790","_046507",,"N/A",192096,20.8838081
2023,"EMPAP","N/A","FR029790","_046508",,"N/A",7490568,293.4108725
2023,"EMPAP","N/A","FR029790","_046509",,"N/A",16568173,305.8114459
2023,"EMPAP","N/A","FR029790","_046510",,"N/A",541244,21.8557516
2023,"EMPAP","N/A","FR029790","_046601",,"N/A",244209,31.5601322
2023,"EMPAP","N/A","FR029790","_046602",,"N/A",1011282,35.3302976
2023,"EMPAP","N/A","FR029790","_046603",,"N/A",3466335,340.4181532
2023,"EMPAP","N/A","FR029790","_046604",,"N/A",136263,8.0108459
2023,"EMPAP","N/A","FR029790","_046605",,"N/A",4754212,168.0908141
2023,"EMPAP","N/A","FR029790","_046606",,"N/A",188225,3.5751978
2023,"EMPAP","N/A","FR029790","_046607",,"N/A",502044,11.8357991
2023,"EMPAP","N/A","FR029790","_046608",,"N/A",176142,10.0002679
2023,"EMPAP","N/A","FR029790","_046609",,"N/A",8121163,413.2004295
2023,"EMPAP","N/A","FR029790","_046621",,"N/A",618097,18.2562082
2023,"EMPAP","N/A","FR029790","_046701",,"N/A",16414,1.0094492
2023,"EMPAP","N/A","FR029790","_046702",,"N/A",26438,1.6427757
2023,"EMPAP","N/A","FR029790","_046703",,"N/A",519277,6.8922504
2023,"EMPAP","N/A","FR029790","_046704",,"N/A",32970,0.2541489
2023,"EMPAP","N/A","FR029790","_046705",,"N/A",52986,0.7386044
2023,"EMPAP","N/A","FR029790","_046706",,"N/A",9386005,83.9111341
2023,"EMPAP","N/A","FR029790","_046712",,"N/A",1153677,37.890274
2023,"EMPAP","N/A","FR029790","_046713",,"N/A",189428,6.5651552
2023,"EMPAP","N/A","FR029790","_046714",,"N/A",44845,2.8437052
2023,"EMPAP","N/A","FR029790","_046715",,"N/A",137210,6.8540985
2023,"EMPAP","N/A","FR029790","_046716",,"N/A",58589,4.8616845
2023,"EMPAP","N/A","FR029790","_046717",,"N/A",845031,10.6381867
2023,"EMPAP","N/A","FR029790","_046718",,"N/A",13307,0.8294116
2023,"EMPAP","N/A","FR029790","_046719",,"N/A",106857,16.037071
2023,"EMPAP","N/A","FR029790","_046720",,"N/A",68579,5.2357142
2023,"EMPAP","N/A","FR029790","_046721",,"N/A",991,0.0641871
2023,"EMPAP","N/A","FR029790","_046722",,"N/A",289662,12.4698977
2023,"EMPAP","N/A","FR029790","_046723",,"N/A",244098,30.4007694
2023,"EMPAP","N/A","FR029790","_055001",,"N/A",13134,0.0540042
2023,"EMPAP","N/A","FR029790","_055002",,"N/A",242997,28.9210943
2023,"EMPAP","N/A","FR029790","_055005",,"N/A",10852,0.6272025
2023,"EMPAP","N/A","FR029790","_055006",,"N/A",3440242,133.807176
2023,"EMPAP","N/A","FR029790","_055007",,"N/A",707023,22.9645115
2023,"EMPAP","N/A","FR029790","_055008",,"N/A",703551,8.3988803
2023,"EMPAP","N/A","FR029790","_055101",,"N/A",419686,15.4849588
2023,"EMPAP","N/A","FR029790","_055102",,"N/A",4237,0.2687144
2023,"EMPAP","N/A","FR029790","_055103",,"N/A",48724,4.610516
2023,"EMPAP","N/A","FR029790","_055104",,"N/A",31267,2.0114583
2023,"EMPAP","N/A","FR029790","_055105",,"N/A",1213707,38.2983069
2023,"EMPAP","N/A","FR029790","_055106",,"N/A",1281472,22.9187355
2023,"EMPAP","N/A","FR029790","_055108",,"N/A",239999,19.1567494
2023,"EMPAP","N/A","FR029790","_055109",,"N/A",688999,13.0270147
2023,"EMPAP","N/A","FR029790","_055401",,"N/A",351469,27.4317567
2023,"EMPAP","N/A","FR029790","_055402",,"N/A",5327946,107.2517
2023,"EMPAP","N/A","FR029790","_055403",,"N/A",779148,315.8882052
2023,"EMPAP","N/A","FR029790","_055404",,"N/A",5801741,159.6433557
2023,"EMPAP","N/A","FR029790","_055405",,"N/A",2072421,55.3269921
2023,"EMPAP","N/A","FR029790","_055406",,"N/A",12505140,6065.8665123
2023,"EMPAP","N/A","FR029790","_055407",,"N/A",677444,47.1638343
2023,"EMPAP","N/A","FR029790","_055408",,"N/A",26661,0.2051703
2023,"EMPAP","N/A","FR029790","_055501",,"N/A",83329,9.1657963
2023,"EMPAP","N/A","FR029790","_055502",,"N/A",3213,0.2750529
2023,"EMPAP","N/A","FR029790","_055503",,"N/A",21819,1.9579216
2023,"EMPAP","N/A","FR029790","_055504",,"N/A",68765,7.4626597
2023,"EMPAP","N/A","FR029790","_055505",,"N/A",11402,0.7343702
2023,"EMPAP","N/A","FR029790","_055506",,"N/A",978,0.4859856
2023,"EMPAP","N/A","FR029790","_055507",,"N/A",1124365,97.9368704
2023,"EMPAP","N/A","FR029790","_055508",,"N/A",1196285,376.428556
2023,"EMPAP","N/A","FR029790","_055609",,"N/A",138833,40.5850994
2023,"EMPAP","N/A","FR029790","_055610",,"N/A",449305,28.3981521
2023,"EMPAP","N/A","FR029790","_055611",,"N/A",1332,0.0503951
2023,"EMPAP","N/A","FR029790","_055701",,"N/A",3921090,39.132421
2023,"EMPAP","N/A","FR029790","_055702",,"N/A",101,0.0068917
2023,"EMPAP","N/A","FR029790","_055703",,"N/A",146161,5.3803998
2023,"EMPAP","N/A","FR029790","_055704",,"N/A",617,0.0321796
2023,"EMPAP","N/A","FR029790","_055705",,"N/A",124370,6.7623475
2023,"EMPAP","N/A","FR029790","_055801",,"N/A",128671,13.5768728
2023,"EMPAP","N/A","FR029790","_055802",,"N/A",646000,28.4769861
2023,"EMPAP","N/A","FR029790","_055803",,"N/A",591318,37.0564103
2023,"EMPAP","N/A","FR029790","_055804",,"N/A",179451,6.6943515
2023,"EMPAP","N/A","FR029790","_055805",,"N/A",38029,3.3448622
2023,"EMPAP","N/A","FR029790","_055806",,"N/A",80753,3.5449388
2023,"EMPAP","N/A","FR029790","_055901",,"N/A",3605619,470.9586375
2023,"EMPAP","N/A","FR029790","_055902",,"N/A",2790759,98.6298444
2023,"EMPAP","N/A","FR029790","_055903",,"N/A",332008,12.292514
2023,"EMPAP","N/A","FR029790","_055904",,"N/A",4299146,775.3279521
2023,"EMPAP","N/A","FR029790","_055905",,"N/A",108009,21.9907602
2023,"EMPAP","N/A","FR029790","_055906",,"N/A",46600,3.1977248
2023,"EMPAP","N/A","FR029790","_055907",,"N/A",877851,28.1684027
2023,"EMPAP","N/A","FR029790","_055908",,"N/A",666526,22.5059886
2023,"EMPAP","N/A","FR029790","_055909",,"N/A",469744,17.2667532
2023,"EMPAP","N/A","FR029790","_055910",,"N/A",1095469,26.899718
2023,"EMPAP","N/A","FR029790","_055911",,"N/A",42320,3.888129
2023,"EMPAP","N/A","FR029790","_055912",,"N/A",519,0.0336159
2023,"EMPAP","N/A","FR029790","_055913",,"N/A",428898,18.948056
2023,"EMPAP","N/A","FR029790","_055914",,"N/A",135821,10.042228
2023,"EMPAP","N/A","FR029790","_056001",,"N/A",635715,57.6100597
2023,"EMPAP","N/A","FR029790","_056002",,"N/A",15574,2.3364957
2023,"EMPAP","N/A","FR029790","_056003",,"N/A",986232,34.3803947
2023,"EMPAP","N/A","FR029790","_056004",,"N/A",845201,108.595898
2023,"EMPAP","N/A","FR029790","_056005",,"N/A",84529,9.0519208
2023,"EMPAP","N/A","FR029790","_056006",,"N/A",407570,15.1018468
2023,"EMPAP","N/A","FR029790","_056007",,"N/A",187224,15.8347677
2023,"EMPAP","N/A","FR029790","_056008",,"N/A",150906,2.7280943
2023,"EMPAP","N/A","FR029790","_056101",,"N/A",3236622,263.8231203
2023,"EMPAP","N/A","FR029790","_056102",,"N/A",429386,39.2488633
2023,"EMPAP","N/A","FR029790","_056103",,"N/A",2982717,131.3053354
2023,"EMPAP","N/A","FR029790","_056201",,"N/A",7472603,369.438887
2023,"EMPAP","N/A","FR029790","_056202",,"N/A",1853050,92.1494351
2023,"EMPAP","N/A","FR029790","_056203",,"N/A",51898207,1437.7350823
2023,"EMPAP","N/A","FR029790","_056204",,"N/A",9533066,577.388052
2023,"EMPAP","N/A","FR029790","_066800",,"N/A",7851936,646.2434432
2023,"EMPAP","N/A","FR029790","_066801",,"N/A",2306246,27.8636268
2023,"EMPAP","N/A","FR029790","_066802",,"N/A",1234561,15.1338645
2023,"EMPAP","N/A","FR029790","_066803",,"N/A",410902,32.9835848
2023,"EMPAP","N/A","FR029790","_066804",,"N/A",882822,15.9705766
2023,"EMPAP","N/A","FR029790","_066805",,"N/A",571533,4.3488701
2023,"EMPAP","N/A","FR029790","_066806",,"N/A",1230370,23.4552266
2023,"EMPAP","N/A","FR029790","_066807",,"N/A",9753101,339.9833938
2023,"EMPAP","N/A","FR029790","_066808",,"N/A",6219974,448.5658132
2023,"EMPAP","N/A","FR029790","_066809",,"N/A",6273287,2106.8923127
2023,"EMPAP","N/A","FR029790","_066810",,"N/A",8509612,2383.1367678
2023,"EMPAP","N/A","FR029790","_066901",,"N/A",15759,0.8219176
2023,"EMPAP","N/A","FR029790","_066902",,"N/A",2156,0.1395686
2023,"EMPAP","N/A","FR029790","_066903",,"N/A",9951,0.1265248
2023,"EMPAP","N/A","FR029790","_067001",,"N/A",27681310,101.6248828
2023,"EMPAP","N/A","FR029790","_067002",,"N/A",3839,0.0236318
2023,"EMPAP","N/A","FR029790","_067003",,"N/A",1597718,121.6711869
2023,"EMPAP","N/A","FR029790","_067004",,"N/A",1460399,27.2079505
2023,"EMPAP","N/A","FR029790","_067005",,"N/A",90460,1.6031869
2023,"EMPAP","N/A","FR029790","_067101",,"N/A",1643045,37.674944
2023,"EMPAP","N/A","FR029790","_067102",,"N/A",2949834,55.7019474
2023,"EMPAP","N/A","FR029790","_067103",,"N/A",225440,7.2040315
2023,"EMPAP","N/A","FR029790","_067104",,"N/A",7060080,170.3579019
2023,"EMPAP","N/A","FR029790","_067201",,"N/A",3587255,311.0330802
2023,"EMPAP","N/A","FR029790","_067202",,"N/A",441375,437.0661561
2023,"EMPAP","N/A","FR029790","_067203",,"N/A",1944042,372.6360099
2023,"EMPAP","N/A","FR029790","_067204",,"N/A",847708,110.6068125
2023,"EMPAP","N/A","FR029790","_067205",,"N/A",932221,6.2012876
2023,"EMPAP","N/A","FR029790","_067206",,"N/A",140,0.0090678
2023,"EMPAP","N/A","FR029790","_067207",,"N/A",226450,28.7839089
2023,"EMPAP","N/A","FR029790","_067208",,"N/A",10557693,1050.5713975
2023,"EMPAP","N/A","FR029790","_067301",,"N/A",4281791,415.5456308
2023,"EMPAP","N/A","FR029790","_067302",,"N/A",691568,28.7367011
2023,"EMPAP","N/A","FR029790","_067400",,"N/A",6451299,98.8926304
2023,"EMPAP","N/A","FR029790","_067501",,"N/A",32550,1.8680891
2023,"EMPAP","N/A","FR029790","_067502",,"N/A",211676,6.7828529
2023,"EMPAP","N/A","FR029790","_067503",,"N/A",10180,1.2571298
2023,"EMPAP","N/A","FR029790","_067504",,"N/A",110897,29.6940128
2023,"EMPAP","N/A","FR029790","_067505",,"N/A",298479,18.2663495
2023,"EMPAP","N/A","FR029790","_067506",,"N/A",295049,24.5763936
2023,"EMPAP","N/A","FR029790","_067507",,"N/A",516211,34.6087462
2023,"EMPAP","N/A","FR029790","_067601",,"N/A",6516,0.39096
2023,"EMPAP","N/A","FR029790","_067602",,"N/A",604945,24.1588321
2023,"EMPAP","N/A","FR029790","_067603",,"N/A",385436,41.1761647
2023,"EMPAP","N/A","FR029790","_067604",,"N/A",61485,4.4191682
2023,"EMPAP","N/A","FR029790","_067605",,"N/A",341850,19.6140758
2023,"EMPAP","N/A","FR029790","_067606",,"N/A",98824,7.768412
2023,"EMPAP","N/A","FR029790","_067607",,"N/A",2165070,83.424706
2023,"EMPAP","N/A","FR029790","_067608",,"N/A",78,0.0050519
